Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
CVS # 6895,78723,02/27/2014,92,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS # 6895,78723,01/24/2013,97,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS # 6895,78723,08/27/2013,97,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS # 6895,78723,09/03/2015,100,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS # 6895,78723,09/09/2014,93,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS # 6895,78723,03/13/2015,94,"1701 BRIARCLIFF BLVD
AUSTIN, TX 78723
(30.3136545240892, -97.6922447632193)",2804095,Routine Inspection
CVS/Pharmacy #0213,78745,09/09/2014,90,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS/Pharmacy #0213,78745,08/20/2015,100,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS/Pharmacy #0213,78745,08/02/2013,97,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS/Pharmacy #0213,78745,03/05/2015,97,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS/Pharmacy #0213,78745,01/30/2014,100,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS/Pharmacy #0213,78745,01/24/2013,100,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.2055842945799, -97.7751562705172)",10030528,Routine Inspection
CVS Pharmacy #0357,78754,01/13/2015,100,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS Pharmacy #0357,78754,05/19/2015,100,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS Pharmacy #0357,78754,05/22/2013,94,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS Pharmacy #0357,78754,10/09/2015,97,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS Pharmacy #0357,78754,07/15/2014,100,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS Pharmacy #0357,78754,01/09/2014,97,"1701 E PARMER LN
AUSTIN, TX 78754
(30.3859677736707, -97.6483964268901)",10006741,Routine Inspection
CVS/pharmacy #1430,78704,11/12/2013,100,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/pharmacy #1430,78704,10/20/2014,100,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/pharmacy #1430,78704,09/14/2015,97,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/pharmacy #1430,78704,05/21/2014,100,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/pharmacy #1430,78704,04/29/2013,100,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/pharmacy #1430,78704,04/07/2015,93,"2101 S LAMAR BLVD
AUSTIN, TX 78704
(30.2474997714625, -97.7703324115772)",10431989,Routine Inspection
CVS/Pharmacy #3881,78748,11/18/2013,97,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,11/29/2012,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,10/13/2015,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,11/10/2014,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,05/22/2013,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,05/19/2014,96,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS/Pharmacy #3881,78748,04/16/2015,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1723915517721, -97.7990757704131)",10017515,Routine Inspection
CVS Pharmacy #526,78717,08/15/2013,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,02/26/2014,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,03/04/2013,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,05/27/2015,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,09/03/2014,96,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,10/23/2015,96,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #526,78717,01/30/2015,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.49779795528, -97.7746205537671)",10002488,Routine Inspection
CVS Pharmacy #59,78749,05/22/2015,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #59,78749,08/07/2014,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #59,78749,08/09/2013,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #59,78749,12/16/2014,100,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #59,78749,01/24/2013,100,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #59,78749,02/05/2014,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2189483213274, -97.8363146978177)",10111260,Routine Inspection
CVS Pharmacy #6822,78756,09/23/2013,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6822,78756,10/02/2015,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6822,78756,12/11/2014,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6822,78756,05/05/2015,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6822,78756,03/26/2013,90,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6822,78756,06/19/2014,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.3254744201796, -97.7402861514818)",2804010,Routine Inspection
CVS Pharmacy #6844,78704,02/12/2013,94,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6844,78704,02/17/2015,97,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6844,78704,06/29/2015,88,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6844,78704,08/14/2013,100,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6844,78704,02/10/2014,97,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6844,78704,08/20/2014,96,"2301 S CONGRESS AVE
AUSTIN, TX 78704
(30.2394713491333, -97.7520326894855)",2804036,Routine Inspection
CVS Pharmacy #6863,78702,10/18/2013,95,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6863,78702,01/07/2015,93,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6863,78702,04/25/2013,94,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6863,78702,06/05/2015,93,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6863,78702,08/18/2014,95,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6863,78702,11/02/2015,98,"1105 N IH
AUSTIN, TX 78702
(30.270821662025, -97.7318921067683)",2804012,Routine Inspection
CVS Pharmacy #6892,78705,08/07/2015,100,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,11/28/2012,94,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,12/04/2014,94,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,12/10/2013,100,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,05/12/2015,97,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,06/11/2014,97,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6892,78705,06/12/2013,93,"2927 GUADALUPE ST
AUSTIN, TX 78705
(30.2961035529068, -97.7419238841088)",2804014,Routine Inspection
CVS Pharmacy #6893,78731,12/08/2014,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6893,78731,03/25/2013,96,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6893,78731,04/14/2015,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6893,78731,06/19/2014,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6893,78731,09/23/2013,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6893,78731,09/29/2015,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353166341781, -97.754401739034)",2804011,Routine Inspection
CVS Pharmacy #6945,78741,05/31/2013,97,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6945,78741,06/27/2014,96,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6945,78741,06/29/2015,93,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6945,78741,11/27/2013,96,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6945,78741,12/06/2012,100,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6945,78741,12/29/2014,100,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.2329808343954, -97.7237898057742)",2804035,Routine Inspection
CVS Pharmacy #6964,78703,03/19/2013,97,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS Pharmacy #6964,78703,04/15/2014,96,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS Pharmacy #6964,78703,08/21/2015,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS Pharmacy #6964,78703,10/07/2013,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS Pharmacy #6964,78703,10/10/2014,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS Pharmacy #6964,78703,03/10/2015,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.2815686052923, -97.7750610531547)",2804016,Routine Inspection
CVS/Pharmacy #7210,78745,04/10/2015,100,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS/Pharmacy #7210,78745,05/27/2014,97,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS/Pharmacy #7210,78745,05/28/2013,100,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS/Pharmacy #7210,78745,10/20/2015,100,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS/Pharmacy #7210,78745,11/13/2014,93,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS/Pharmacy #7210,78745,11/26/2013,96,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2018849804137, -97.8050588653871)",2804018,Routine Inspection
CVS Pharmacy # 7243,78746,01/03/2014,100,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy # 7243,78746,01/07/2015,94,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy # 7243,78746,02/11/2013,100,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy # 7243,78746,06/15/2015,94,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy # 7243,78746,07/14/2014,96,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy # 7243,78746,08/29/2013,96,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",2804061,Routine Inspection
CVS Pharmacy #7442,78753,04/28/2015,100,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,06/30/2014,94,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,10/20/2015,97,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,11/26/2012,96,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,12/04/2014,100,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,12/27/2013,100,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS Pharmacy #7442,78753,06/10/2013,93,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382690044111, -97.686683529512)",2804009,Routine Inspection
CVS/Pharmacy #7483,78701,05/20/2015,100,"500 CONGRESS AVE
AUSTIN, TX 78701
(30.2674366170761, -97.7435520302219)",2804015,Routine Inspection
CVS/Pharmacy #7483,78701,09/24/2013,100,"500 CONGRESS AVE
AUSTIN, TX 78701
(30.2674366170761, -97.7435520302219)",2804015,Routine Inspection
CVS/Pharmacy #7483,78701,10/28/2014,93,"500 CONGRESS AVE
AUSTIN, TX 78701
(30.2674366170761, -97.7435520302219)",2804015,Routine Inspection
CVS/Pharmacy #7483,78701,03/20/2013,97,"500 CONGRESS AVE
AUSTIN, TX 78701
(30.2674366170761, -97.7435520302219)",2804015,Routine Inspection
CVS Pharmacy #7606,78705,01/15/2014,97,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,02/17/2015,93,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,06/12/2015,93,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,06/25/2013,97,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,07/14/2014,100,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,11/05/2015,97,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS Pharmacy #7606,78705,12/21/2012,96,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.2855926183108, -97.7421038654938)",2804033,Routine Inspection
CVS/Pharmacy  #7719,78757,11/07/2014,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy  #7719,78757,10/13/2015,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy  #7719,78757,06/11/2013,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy  #7719,78757,06/07/2014,96,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy  #7719,78757,04/28/2015,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy  #7719,78757,11/26/2013,100,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.359586762407, -97.7374153863451)",2804029,Routine Inspection
CVS/Pharmacy #8322,78750,05/01/2015,93,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8322,78750,06/28/2013,96,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8322,78750,07/07/2014,90,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8322,78750,09/24/2015,90,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8322,78750,12/10/2013,96,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8322,78750,12/12/2014,96,"11725 N FM 620 RD
AUSTIN, TX 78750
(30.4573198145615, -97.8233439565208)",2804049,Routine Inspection
CVS/Pharmacy #8387,78749,03/18/2015,88,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
CVS/Pharmacy #8387,78749,12/04/2013,100,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
CVS/Pharmacy #8387,78749,05/24/2013,100,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
CVS/Pharmacy #8387,78749,05/30/2014,100,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
CVS/Pharmacy #8387,78749,09/16/2015,92,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
CVS/Pharmacy #8387,78749,11/18/2014,100,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.184200942441, -97.8500219093695)",2804017,Routine Inspection
Cyclo Vietnamese & Chinese Cuisine,78753,06/23/2015,76,"13000 N IH
AUSTIN, TX 78753
(30.4155528980076, -97.6747738074298)",11247953,Routine Inspection
Cypress Grill,78749,01/09/2015,88,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946489991, -97.8409712655202)",2802008,Routine Inspection
Cypress Grill,78749,02/05/2013,94,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946489991, -97.8409712655202)",2802008,Routine Inspection
Cypress Grill,78749,06/29/2015,85,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946489991, -97.8409712655202)",2802008,Routine Inspection
Cypress Grill,78749,08/05/2014,75,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946489991, -97.8409712655202)",2802008,Routine Inspection
Cypress Grill,78749,10/03/2013,74,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2236946489991, -97.8409712655202)",2802008,Routine Inspection
Daawat,78753,01/29/2014,73,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10905057,1st Follow Up to Routine of 50 - 69
Daawat,78753,08/20/2014,72,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10905057,Routine Inspection
Daawat,78753,06/24/2015,75,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10905057,Routine Inspection
Daawat,78753,02/25/2015,78,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10905057,Routine Inspection
Daawat,78753,01/14/2014,62,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10905057,Routine Inspection
